Title,URL,Difficulty
Make Array Zero by Subtracting Equal Amounts,https://leetcode.com/problems/make-array-zero-by-subtracting-equal-amounts/,Easy
Maximum Number of Groups Entering a Competition,https://leetcode.com/problems/maximum-number-of-groups-entering-a-competition/,Medium
Find Closest Node to Given Two Nodes,https://leetcode.com/problems/find-closest-node-to-given-two-nodes/,Medium
Longest Cycle in a Graph,https://leetcode.com/problems/longest-cycle-in-a-graph/,Hard
Minimum Costs Using the Train Line,https://leetcode.com/problems/minimum-costs-using-the-train-line/,Hard
Generate the Invoice,https://leetcode.com/problems/generate-the-invoice/,Hard
Merge Similar Items,https://leetcode.com/problems/merge-similar-items/,Easy
Count Number of Bad Pairs,https://leetcode.com/problems/count-number-of-bad-pairs/,Medium
Task Scheduler II,https://leetcode.com/problems/task-scheduler-ii/,Medium
Minimum Replacements to Sort the Array,https://leetcode.com/problems/minimum-replacements-to-sort-the-array/,Hard
Number of Arithmetic Triplets,https://leetcode.com/problems/number-of-arithmetic-triplets/,Easy
Reachable Nodes With Restrictions,https://leetcode.com/problems/reachable-nodes-with-restrictions/,Medium
Check if There is a Valid Partition For The Array,https://leetcode.com/problems/check-if-there-is-a-valid-partition-for-the-array/,Medium
Longest Ideal Subsequence,https://leetcode.com/problems/longest-ideal-subsequence/,Medium
Minimize Maximum Value in a Grid,https://leetcode.com/problems/minimize-maximum-value-in-a-grid/,Hard
Calculate the Influence of Each Salesperson,https://leetcode.com/problems/calculate-the-influence-of-each-salesperson/,Medium
Largest Local Values in a Matrix,https://leetcode.com/problems/largest-local-values-in-a-matrix/,Easy
Node With Highest Edge Score,https://leetcode.com/problems/node-with-highest-edge-score/,Medium
Construct Smallest Number From DI String,https://leetcode.com/problems/construct-smallest-number-from-di-string/,Medium
Count Special Integers,https://leetcode.com/problems/count-special-integers/,Hard
Sort the Olympic Table,https://leetcode.com/problems/sort-the-olympic-table/,Easy
Choose Edges to Maximize Score in a Tree,https://leetcode.com/problems/choose-edges-to-maximize-score-in-a-tree/,Medium
Minimum Recolors to Get K Consecutive Black Blocks,https://leetcode.com/problems/minimum-recolors-to-get-k-consecutive-black-blocks/,Easy
Time Needed to Rearrange a Binary String,https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string/,Medium
Shifting Letters II,https://leetcode.com/problems/shifting-letters-ii/,Medium
Maximum Segment Sum After Removals,https://leetcode.com/problems/maximum-segment-sum-after-removals/,Hard
Minimum Hours of Training to Win a Competition,https://leetcode.com/problems/minimum-hours-of-training-to-win-a-competition/,Easy
Largest Palindromic Number,https://leetcode.com/problems/largest-palindromic-number/,Medium
Amount of Time for Binary Tree to Be Infected,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected/,Medium
Find the K-Sum of an Array,https://leetcode.com/problems/find-the-k-sum-of-an-array/,Hard
Median of a Row Wise Sorted Matrix,https://leetcode.com/problems/median-of-a-row-wise-sorted-matrix/,Medium
Change Null Values in a Table to the Previous Value,https://leetcode.com/problems/change-null-values-in-a-table-to-the-previous-value/,Medium
Longest Subsequence With Limited Sum,https://leetcode.com/problems/longest-subsequence-with-limited-sum/,Easy
Removing Stars From a String,https://leetcode.com/problems/removing-stars-from-a-string/,Medium
Minimum Amount of Time to Collect Garbage,https://leetcode.com/problems/minimum-amount-of-time-to-collect-garbage/,Medium
Build a Matrix With Conditions,https://leetcode.com/problems/build-a-matrix-with-conditions/,Hard
Count Strictly Increasing Subarrays,https://leetcode.com/problems/count-strictly-increasing-subarrays/,Medium
Employees With Deductions,https://leetcode.com/problems/employees-with-deductions/,Medium
Find Subarrays With Equal Sum,https://leetcode.com/problems/find-subarrays-with-equal-sum/,Easy
Strictly Palindromic Number,https://leetcode.com/problems/strictly-palindromic-number/,Medium
Maximum Rows Covered by Columns,https://leetcode.com/problems/maximum-rows-covered-by-columns/,Medium
Maximum Number of Robots Within Budget,https://leetcode.com/problems/maximum-number-of-robots-within-budget/,Hard
Check Distances Between Same Letters,https://leetcode.com/problems/check-distances-between-same-letters/,Easy
Number of Ways to Reach a Position After Exactly k Steps,https://leetcode.com/problems/number-of-ways-to-reach-a-position-after-exactly-k-steps/,Medium
Longest Nice Subarray,https://leetcode.com/problems/longest-nice-subarray/,Medium
Meeting Rooms III,https://leetcode.com/problems/meeting-rooms-iii/,Hard
Minimum Time to Kill All Monsters,https://leetcode.com/problems/minimum-time-to-kill-all-monsters/,Hard
Most Frequent Even Element,https://leetcode.com/problems/most-frequent-even-element/,Easy
Optimal Partition of String,https://leetcode.com/problems/optimal-partition-of-string/,Medium
Divide Intervals Into Minimum Number of Groups,https://leetcode.com/problems/divide-intervals-into-minimum-number-of-groups/,Medium
Longest Increasing Subsequence II,https://leetcode.com/problems/longest-increasing-subsequence-ii/,Hard
Design SQL,https://leetcode.com/problems/design-sql/,Medium
Count Days Spent Together,https://leetcode.com/problems/count-days-spent-together/,Easy
Maximum Matching of Players With Trainers,https://leetcode.com/problems/maximum-matching-of-players-with-trainers/,Medium
Smallest Subarrays With Maximum Bitwise OR,https://leetcode.com/problems/smallest-subarrays-with-maximum-bitwise-or/,Medium
Minimum Money Required Before Transactions,https://leetcode.com/problems/minimum-money-required-before-transactions/,Hard
Smallest Even Multiple,https://leetcode.com/problems/smallest-even-multiple/,Easy
Length of the Longest Alphabetical Continuous Substring,https://leetcode.com/problems/length-of-the-longest-alphabetical-continuous-substring/,Medium
Reverse Odd Levels of Binary Tree,https://leetcode.com/problems/reverse-odd-levels-of-binary-tree/,Medium
Sum of Prefix Scores of Strings,https://leetcode.com/problems/sum-of-prefix-scores-of-strings/,Hard
Closest Fair Integer,https://leetcode.com/problems/closest-fair-integer/,Medium
Sort the People,https://leetcode.com/problems/sort-the-people/,Easy
Longest Subarray With Maximum Bitwise AND,https://leetcode.com/problems/longest-subarray-with-maximum-bitwise-and/,Medium
Find All Good Indices,https://leetcode.com/problems/find-all-good-indices/,Medium
Number of Good Paths,https://leetcode.com/problems/number-of-good-paths/,Hard
Merge Operations to Turn Array Into a Palindrome,https://leetcode.com/problems/merge-operations-to-turn-array-into-a-palindrome/,Medium
Remove Letter To Equalize Frequency,https://leetcode.com/problems/remove-letter-to-equalize-frequency/,Easy
Longest Uploaded Prefix,https://leetcode.com/problems/longest-uploaded-prefix/,Medium
Bitwise XOR of All Pairings,https://leetcode.com/problems/bitwise-xor-of-all-pairings/,Medium
Number of Pairs Satisfying Inequality,https://leetcode.com/problems/number-of-pairs-satisfying-inequality/,Hard
Number of Common Factors,https://leetcode.com/problems/number-of-common-factors/,Easy
Maximum Sum of an Hourglass,https://leetcode.com/problems/maximum-sum-of-an-hourglass/,Medium
Minimize XOR,https://leetcode.com/problems/minimize-xor/,Medium
Maximum Deletions on a String,https://leetcode.com/problems/maximum-deletions-on-a-string/,Hard
Maximize Total Tastiness of Purchased Fruits,https://leetcode.com/problems/maximize-total-tastiness-of-purchased-fruits/,Medium
The Employee That Worked on the Longest Task,https://leetcode.com/problems/the-employee-that-worked-on-the-longest-task/,Easy
Find The Original Array of Prefix Xor,https://leetcode.com/problems/find-the-original-array-of-prefix-xor/,Medium
Using a Robot to Print the Lexicographically Smallest String,https://leetcode.com/problems/using-a-robot-to-print-the-lexicographically-smallest-string/,Medium
Paths in Matrix Whose Sum Is Divisible by K,https://leetcode.com/problems/paths-in-matrix-whose-sum-is-divisible-by-k/,Hard
Minimum Split Into Subarrays With GCD Greater Than One,https://leetcode.com/problems/minimum-split-into-subarrays-with-gcd-greater-than-one/,Medium
Number of Valid Clock Times,https://leetcode.com/problems/number-of-valid-clock-times/,Easy
Range Product Queries of Powers,https://leetcode.com/problems/range-product-queries-of-powers/,Medium
Minimize Maximum of Array,https://leetcode.com/problems/minimize-maximum-of-array/,Medium
Create Components With Same Value,https://leetcode.com/problems/create-components-with-same-value/,Hard
Largest Positive Integer That Exists With Its Negative,https://leetcode.com/problems/largest-positive-integer-that-exists-with-its-negative/,Easy
Count Number of Distinct Integers After Reverse Operations,https://leetcode.com/problems/count-number-of-distinct-integers-after-reverse-operations/,Medium
Sum of Number and Its Reverse,https://leetcode.com/problems/sum-of-number-and-its-reverse/,Medium
Count Subarrays With Fixed Bounds,https://leetcode.com/problems/count-subarrays-with-fixed-bounds/,Hard
Number of Nodes With Value One,https://leetcode.com/problems/number-of-nodes-with-value-one/,Medium
Determine if Two Events Have Conflict,https://leetcode.com/problems/determine-if-two-events-have-conflict/,Easy
Number of Subarrays With GCD Equal to K,https://leetcode.com/problems/number-of-subarrays-with-gcd-equal-to-k/,Medium
Minimum Cost to Make Array Equal,https://leetcode.com/problems/minimum-cost-to-make-array-equal/,Hard
Minimum Number of Operations to Make Arrays Similar,https://leetcode.com/problems/minimum-number-of-operations-to-make-arrays-similar/,Hard
Number of Distinct Binary Strings After Applying Operations,https://leetcode.com/problems/number-of-distinct-binary-strings-after-applying-operations/,Medium
Odd String Difference,https://leetcode.com/problems/odd-string-difference/,Easy
Words Within Two Edits of Dictionary,https://leetcode.com/problems/words-within-two-edits-of-dictionary/,Medium
Destroy Sequential Targets,https://leetcode.com/problems/destroy-sequential-targets/,Medium
Next Greater Element IV,https://leetcode.com/problems/next-greater-element-iv/,Hard
Average Value of Even Numbers That Are Divisible by Three,https://leetcode.com/problems/average-value-of-even-numbers-that-are-divisible-by-three/,Easy
Most Popular Video Creator,https://leetcode.com/problems/most-popular-video-creator/,Medium
Minimum Addition to Make Integer Beautiful,https://leetcode.com/problems/minimum-addition-to-make-integer-beautiful/,Medium
Height of Binary Tree After Subtree Removal Queries,https://leetcode.com/problems/height-of-binary-tree-after-subtree-removal-queries/,Hard
Sort Array by Moving Items to Empty Space,https://leetcode.com/problems/sort-array-by-moving-items-to-empty-space/,Hard
Apply Operations to an Array,https://leetcode.com/problems/apply-operations-to-an-array/,Easy
Maximum Sum of Distinct Subarrays With Length K,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k/,Medium
Total Cost to Hire K Workers,https://leetcode.com/problems/total-cost-to-hire-k-workers/,Medium
Minimum Total Distance Traveled,https://leetcode.com/problems/minimum-total-distance-traveled/,Hard
Minimum Subarrays in a Valid Split,https://leetcode.com/problems/minimum-subarrays-in-a-valid-split/,Medium
Number of Distinct Averages,https://leetcode.com/problems/number-of-distinct-averages/,Easy
Count Ways To Build Good Strings,https://leetcode.com/problems/count-ways-to-build-good-strings/,Medium
Most Profitable Path in a Tree,https://leetcode.com/problems/most-profitable-path-in-a-tree/,Medium
Split Message Based on Limit,https://leetcode.com/problems/split-message-based-on-limit/,Hard
Convert the Temperature,https://leetcode.com/problems/convert-the-temperature/,Easy
Number of Subarrays With LCM Equal to K,https://leetcode.com/problems/number-of-subarrays-with-lcm-equal-to-k/,Medium
Minimum Number of Operations to Sort a Binary Tree by Level,https://leetcode.com/problems/minimum-number-of-operations-to-sort-a-binary-tree-by-level/,Medium
Maximum Number of Non-overlapping Palindrome Substrings,https://leetcode.com/problems/maximum-number-of-non-overlapping-palindrome-substrings/,Hard
Minimum Cost to Buy Apples,https://leetcode.com/problems/minimum-cost-to-buy-apples/,Medium
Customers With Strictly Increasing Purchases,https://leetcode.com/problems/customers-with-strictly-increasing-purchases/,Hard
Number of Unequal Triplets in Array,https://leetcode.com/problems/number-of-unequal-triplets-in-array/,Easy
Closest Nodes Queries in a Binary Search Tree,https://leetcode.com/problems/closest-nodes-queries-in-a-binary-search-tree/,Medium
Minimum Fuel Cost to Report to the Capital,https://leetcode.com/problems/minimum-fuel-cost-to-report-to-the-capital/,Medium
Number of Beautiful Partitions,https://leetcode.com/problems/number-of-beautiful-partitions/,Hard
Maximum XOR of Two Non-Overlapping Subtrees,https://leetcode.com/problems/maximum-xor-of-two-non-overlapping-subtrees/,Hard
